X,Y,OBJECTID,DFGCONTROL,OESNUMBER,DATEOFINCI,TIMEOFINCI,INLANDMARI,SPECIFICLO,WATER,WATERWAY,LOCALECITY,LOCALECOUN,LATITUDE,LONGITUDE
-13053768.2046,3889508.1101,445,08FG3965,08-8969,2008/12/17 00:00:00+00,0900,Inland,Fresh Water,Yes,Pacific Ocean,Del Mar,San Diego,32.956319,-117.263983
-13053893.4453,3986504.2933,446,08FG0902,08-1585,2008/02/24 00:00:00+00,1608,Inland,Fresh Water,Yes,Canyon Lake,Unincorporated county area,Riverside,33.684405,-117.265108
-13054283.3975,3985796.3481,447,08FG2716,08-5997,2008/08/16 00:00:00+00,1400,Inland,Fresh Water,Yes,Canyon Lake,Canyon Lake,Riverside,33.679113,-117.268611
-13054601.8784,3921709.5661,448,08FG3112,08-6933,2008/09/24 00:00:00+00,1202,Inland,Fresh Water,Yes,Buena Vista Creek,Vista,San Diego,33.198708,-117.271472
-13054623.471,3866544.0506,449,08FG2141,08-4445,2008/06/22 00:00:00+00,1300,Marine,Marine,Yes,San Diego Bay,San Diego,San Diego,32.783055,-117.271666
-13054757.0549,3871994.723,450,08FG1961,08-4023,2008/06/05 00:00:00+00,0756,Inland,Fresh Water,Yes,"Storm Drain, runs to Pacific Ocean",San Diego,San Diego,32.824211,-117.272866
-13055404.9453,4043209.0847,451,08FG1238,08-2378,2008/03/27 00:00:00+00,1350,Inland,Fresh Water,Yes,Storm drain,San Bernardino,San Bernardino,34.107222,-117.278686
-13055412.0698,4043112.6877,452,08FG3305,08-7383,2008/10/13 00:00:00+00,0934,Inland,Fresh Water,Yes,Storm Drain,San Bernardino,San Bernardino,34.106505,-117.27875
-13055503.5664,3920018.6972,453,08FG3581,08-8094,2008/11/10 00:00:00+00,1543,Inland,Fresh Water,Yes,Buena Creek,Vista,San Diego,33.185997,-117.279572
-13055715.9721,4042853.8852,454,08FG1508,08-2990,2008/02/27 00:00:00+00,1330,Inland,Fresh Water,Yes,Warm Creek Canal,San Bernardino,San Bernardino,34.10458,-117.28148
-13056110.8228,4049851.4238,455,08FG3594,08-8120,2008/11/11 00:00:00+00,2154,Inland,Fresh Water,Yes,UNK,San Bernardino,San Bernardino,34.156613,-117.285027
-13056110.8228,4049844.0251,456,08FG3595,08-8121,2008/11/11 00:00:00+00,2154,Inland,Fresh Water,Yes,Storm drain,San Bernardino,San Bernardino,34.156558,-117.285027
-13056275.0094,3901711.3972,457,08FG0846,08-1499,2008/02/22 00:00:00+00,0342,Inland,Fresh Water,Yes,Storm Drain/ Unknown Creek,Encinitas,San Diego,33.048255,-117.286502
-13056350.4932,4042601.407,458,08FG1939,08-3967,2008/06/03 00:00:00+00,1430,Inland,Fresh Water,Yes,"Storm Drain, unknown where it runs to",San Bernardino,San Bernardino,34.102702,-117.28718
-13056481.9644,4085296.0461,459,08FG3945,08-8924,2008/12/15 00:00:00+00,1145,Inland,Fresh Water,Yes,Mojave River,Hesperia,San Bernardino,34.419683,-117.288361
-13056554.5331,3906883.0761,460,08FG2931,08-6487,2008/09/05 00:00:00+00,0100,Marine,Marine,Yes,Batiquitos Lagoon opens to the Pacific Ocean,Encinitas,San Diego,33.087188,-117.289013
-13056714.7312,4051638.5827,461,08FG0480,08-0797,2008/01/27 00:00:00+00,1000,Inland,Fresh Water,Yes,Storm drain,San Bernardino,San Bernardino,34.169897,-117.290452
-13057075.6198,3909437.4143,462,08FG1542,08-3077,2008/04/28 00:00:00+00,0720,Inland,Fresh Water,Yes,storm drain to desiltation basin,Carlsbad,San Diego,33.106411,-117.293694
-13057141.53,4047054.877,463,08FG3389,08-7641,2008/10/22 00:00:00+00,2330,Inland,Fresh Water,Yes,Storm Drain,San Bernardino,San Bernardino,34.135822,-117.294286
-13057152.3276,4041137.602,464,08FG4039,08-9125,2008/12/24 00:00:00+00,1300,Inland,Fresh Water,Yes,Storm Drain,San Bernardino,San Bernardino,34.091813,-117.294383
-13057530.1339,3849902.0985,465,08FG3158,08-7031,2008/09/28 00:00:00+00,1440,Marine,Marine,Yes,Pacific Ocean,Point Loma,San Diego,32.65728,-117.297777
-13057886.3683,4039800.5943,466,08FG3229,08-7198,2008/10/05 00:00:00+00,1610,Inland,Fresh Water,Yes,Storm Drain / Santa Anna Wash,San Bernardino,San Bernardino,34.081866,-117.300977
-13058059.5778,3984477.2943,467,08FG2771,08-6118,2008/08/21 00:00:00+00,1400,Inland,Fresh Water,Yes,Storm Drain unknown where it leads,Lake Elsinore,Riverside,33.669252,-117.302533
-13058129.7137,4052954.5118,468,08FG3090,08-6878,2008/09/22 00:00:00+00,0900,Inland,Fresh Water,Yes,Storm drains,San Bernardino,San Bernardino,34.179677,-117.303163
-13058287.7786,3918279.2643,469,08FG4026,08-9103,2008/12/23 00:00:00+00,1130,Inland,Fresh Water,Yes,Storm Drain,Carlsbad,San Diego,33.172919,-117.304583
-13058367.823,4006931.4795,470,08FG0765,08-1324,2008/02/14 00:00:00+00,0224,Inland,Fresh Water,Yes,blue line stream,Mead Valley,Riverside,33.836961,-117.305302
-13058694.428,3906147.9584,471,08FG2671,08-5899,2008/08/13 00:00:00+00,1600,Inland,Fresh Water,Yes,Storm Drain,Cardiff-by-the-Sea,San Diego,33.081655,-117.308236
-13058763.0095,4041039.4749,472,08FG1202,08-2306,2008/03/25 00:00:00+00,0725,Inland,Fresh Water,Yes,Storm drain,San Bernardino,San Bernardino,34.091083,-117.308852
-13059173.3371,4097374.5061,473,08FG3604,08-8144,2008/11/12 00:00:00+00,1438,Inland,Fresh Water,Yes,Dry Wash,Victorville,San Bernardino,34.509141,-117.312538
-13059519.9742,3917480.9252,474,08FG4093,08-9244,2008/12/11 00:00:00+00,0900,Inland,Fresh Water,Yes,Storm Drain,Carlsbad,San Diego,33.166916,-117.315652
-13060003.9854,3817251.2667,475,08FG1011,08-1876,2008/03/05 00:00:00+00,1700,Marine,Marine,Yes,Pacific Ocean,San Diego,San Diego,32.41,-117.32
-13060212.0483,3928798.2963,476,08FG2379,08-5216,2008/07/14 00:00:00+00,1500,Inland,Fresh Water,Yes,storm drain to San Luis Rey River,Oceanside,San Diego,33.251977,-117.321869
-13060313.1209,3839174.6327,477,08FG3918,08-8866,2008/12/12 00:00:00+00,1145,Marine,Marine,Yes,Pacific Ocean,Point Loma,San Diego,32.576111,-117.322777
-13060467.7478,3908068.6881,478,08FG2416,08-5303,2008/07/20 00:00:00+00,1330,Marine,Marine,Yes,Pacific Ocean,San Diego,San Diego,33.096111,-117.324166
-13060560.5876,3895083.3343,479,08FG3802,08-8611,2008/12/02 00:00:00+00,1301,Marine,Marine,Yes,Pacific Ocean,Oceanside,San Diego,32.998333,-117.325
-13060795.8072,3919640.676,480,08FG0803,08-1403,2008/02/18 00:00:00+00,1000,Inland,Fresh Water,Yes,"Storm Drain, tributary of Pacific Ocean",Oceanside,San Diego,33.183155,-117.327113
-13060854.9276,4069022.7691,481,08FG1362,08-2656,2008/04/08 00:00:00+00,2000,Inland,Fresh Water,Yes,Lake Silverwood Aquaduct,Hesperia,San Bernardino,34.299005,-117.327644
-13060939.9777,4095616.3037,482,08FG3322,08-7424,2008/10/14 00:00:00+00,1225,Inland,Fresh Water,Yes,Ord Grand Drywash,Victorville,San Bernardino,34.496125,-117.328408
-13061092.7059,4066255.4412,483,08FG3617,08-8191,2008/11/13 00:00:00+00,1600,Inland,Fresh Water,Yes,Silverwoods Lake State Recreation Area,Hesperia,San Bernardino,34.278466,-117.32978
-13061259.3537,4100844.9785,484,08FG2347,08-5134,2008/07/13 00:00:00+00,1200,Inland,Fresh Water,Yes,Storm Drain,Victorville,San Bernardino,34.534827,-117.331277
-13061283.1653,3940332.5541,485,08FG0218,08-0333,2008/01/09 00:00:00+00,1415,Inland,Fresh Water,Yes,Santa Margarita River,Camp Pendleton,San Diego,33.338583,-117.331491
-13061415.5271,3984601.8226,486,08FG3372,08-7578,2008/10/21 00:00:00+00,0730,Inland,Fresh Water,Yes,Lake Elsinore,Lake Elsinore,Riverside,33.670183,-117.33268
-13061469.6329,4053267.1008,487,08FG0952,08-1736,2008/02/29 00:00:00+00,2130,Inland,Fresh Water,Yes,storm drain,San Bernardino,San Bernardino,34.182,-117.333166
-13061987.2596,3914681.9173,488,08FG1270,08-2457,2008/03/31 00:00:00+00,1315,Inland,Fresh Water,Yes,Storm drain to Agua Hedionda Lagoon,Carlsbad,San Diego,33.145866,-117.337816
-13062076.9831,3913624.5857,489,08FG3570,08-8077,2008/11/10 00:00:00+00,0822,Marine,Marine,Yes,Agua Hedionda Lagoon,Carlsbad,San Diego,33.137913,-117.338622
-13062187.301,3918822.2935,490,08FG4092,08-9243,2008/12/09 00:00:00+00,1630,Inland,Fresh Water,Yes,Storm drain,Carlsbad,San Diego,33.177002,-117.339613
-13062441.8898,3936086.0835,491,08FG1862,08-3777,2008/05/27 00:00:00+00,0900,Inland,Fresh Water,Yes,storm channel,Camp Pendleton,San Diego,33.306708,-117.3419
-13062477.4112,4092805.5872,492,08FG3940,08-8912,2008/12/15 00:00:00+00,0827,Inland,Fresh Water,Yes,Storm Drain,Victorville,San Bernardino,34.475313,-117.342219
-13063179.3884,4040217.6612,493,08FG0266,08-0431,2008/01/14 00:00:00+00,1314,Inland,Fresh Water,Yes,Unknown,San Bernardino,San Bernardino,34.084969,-117.348525
-13063684.8826,3921365.9445,494,08FG3966,08-8971,2008/12/17 00:00:00+00,1335,Marine,Marine,Yes,San Luis Rey River,Oceanside,San Diego,33.196125,-117.353066
-13063698.2535,4110157.5562,495,08FG2510,08-5510,2008/07/29 00:00:00+00,0600,Inland,Fresh Water,Yes,Mojave River,Victorville,San Bernardino,34.603713,-117.353186
-13063893.2726,3921112.3924,496,08FG0610,08-1014,2008/02/02 00:00:00+00,0700,Inland,Fresh Water,Yes,Loma Alta Creek which goes into Pacific Ocean,Oceanside,San Diego,33.194219,-117.354938
-13064039.5507,3987243.8555,497,08FG0144,08-0205,2008/01/05 00:00:00+00,2239,Inland,Fresh Water,Yes,Lake Elsinore and Temescal Creek,Lake Elsinore,Riverside,33.689933,-117.356252
-13064141.9671,4025125.8711,498,08FG3950,08-8941,2008/12/16 00:00:00+00,0828,Inland,Fresh Water,Yes,Storm Drain,Riverside,Riverside,33.972613,-117.357172
-13064409.1271,3918152.9198,499,08FG0251,08-0400,2008/01/13 00:00:00+00,1030,Marine,Marine,Yes,Buena Vista Lagoon,Carlsbad,San Diego,33.171969,-117.359572
-13065608.6029,4043156.3815,500,08FG2582,08-5674,2008/08/05 00:00:00+00,1000,Inland,Fresh Water,Yes,storm drain,Rialto,San Bernardino,34.10683,-117.370347
-13065608.6063,4092813.9592,501,08FG4094,08-9249,2008/12/29 00:00:00+00,1400,Inland,Fresh Water,Yes,Concrete Channel,Victorville,San Bernardino,34.475375,-117.370347
-13065714.0219,4033459.238,502,08FG1262,08-2436,2008/03/30 00:00:00+00,0900,Inland,Fresh Water,Yes,"Rialto Flood Control Channel, runs to the Santa An",Colton,San Bernardino,34.034672,-117.371294
-13065768.4506,3933545.2052,503,08FG1967,08-4034,2008/04/30 00:00:00+00,1300,Inland,Fresh Water,Yes,"Storm drain, Tributary of concrete canal",Camp Pendleton,San Diego,33.28763,-117.371783
-13065939.7774,4026356.0422,504,08FG2371,08-5204,2008/07/15 00:00:00+00,0730,Inland,Fresh Water,Yes,storm drain,Riverside,Riverside,33.981777,-117.373322
-13066007.7868,3921775.0181,505,08FG1687,08-3384,2008/05/09 00:00:00+00,1040,Inland,Fresh Water,Yes,Storm drain-Contained,Oceanside,San Diego,33.1992,-117.373933
-13066328.1643,3921806.0152,506,08FG3099,08-6896,2008/09/23 00:00:00+00,0350,Inland,Fresh Water,Yes, ,Oceanside,San Diego,33.199433,-117.376811
-13066735.7118,4025814.235,507,08FG1318,08-2570,2008/04/04 00:00:00+00,1412,Inland,Fresh Water,Yes,Storm Drain,Riverside,Riverside,33.977741,-117.380472
-13066868.2948,4046986.4206,508,08FG2216,08-4819,2008/06/27 00:00:00+00,1200,Inland,Fresh Water,Yes,Storm Drain,Rialto,San Bernardino,34.135313,-117.381663
-13066990.7452,4031148.1826,509,08FG1187,08-2270,2008/03/23 00:00:00+00,1800,Inland,Fresh Water,Yes,Storm drain,Riverside,Riverside,34.017466,-117.382763
-13067798.1385,3922608.2427,510,08FG0204,08-0301,2008/01/09 00:00:00+00,0006,Marine,Marine,Yes,Oceanside Harbor,Oceanside,San Diego,33.205463,-117.390016
-13067907.6769,3922692.992,511,08FG0804,08-1404,2008/02/18 00:00:00+00,1100,Marine,Marine,Yes,Oceanside Harbor,Oceanside,San Diego,33.2061,-117.391
-13068209.4641,3922638.1776,512,08FG2553,08-5623,2008/08/02 00:00:00+00,0915,Marine,Marine,Yes,Oceanside harbor,Oceanside,San Diego,33.205688,-117.393711
-13068478.6348,3923596.003,513,08FG0814,08-1430,2008/02/19 00:00:00+00,1500,Marine,Marine,Yes,Oceanside Harbor,Oceanside,San Diego,33.212887,-117.396129
-13068483.4214,3923599.8616,514,08FG3706,08-8424,2008/11/25 00:00:00+00,0700,Marine,Marine,Yes,Pacific Ocean,Oceanside,San Diego,33.212916,-117.396172
-13068791.6759,4086293.8796,515,08FG1255,08-2425,2008/03/28 00:00:00+00,2100,Inland,Fresh Water,Yes,Storm drain,Victorville,San Bernardino,34.427077,-117.398941
-13068999.839,4021632.7404,516,08FG2301,08-5010,2008/07/07 00:00:00+00,1034,Inland,Fresh Water,Yes,storm drain,Riverside,Riverside,33.946586,-117.400811
-13069247.5255,4029984.3701,517,08FG3212,08-7165,2008/10/03 00:00:00+00,1400,Inland,Fresh Water,Yes,"Storm Drain, Tributary of: Unknown",Riverside,Riverside,34.0088,-117.403036
-13069268.2308,4028237.129,518,08FG2228,08-4851,2008/06/28 00:00:00+00,1200,Inland,Fresh Water,Yes,storm drain,Unincorporated county area,Riverside,33.995788,-117.403222
-13071293.9113,4017713.1489,519,08FG0999,08-1852,2008/03/05 00:00:00+00,2140,Inland,Fresh Water,Yes,storm drain running with water storm drains leads,Riverside,Riverside,33.917372,-117.421419
-13071897.1519,4021683.062,520,08FG3345,08-7495,2008/10/16 00:00:00+00,1856,Inland,Fresh Water,Yes,Storm Drain,Riverside,Riverside,33.946961,-117.426838
-13073065.4442,3929726.808,521,08FG2399,08-5259,2008/07/17 00:00:00+00,1100,Marine,Marine,Yes,Del Mar Boat Basin,Oceanside,San Diego,33.258952,-117.437333
-13075056.1768,4020244.6157,522,08FG3381,08-7604,2008/10/21 00:00:00+00,1915,Inland,Fresh Water,Yes,Storm drain inlet,Riverside,Riverside,33.936241,-117.455216
-13075738.3428,4020392.6115,523,08FG3466,08-7811,2008/10/29 00:00:00+00,2210,Inland,Fresh Water,Yes,Santa Ana River,Riverside,Riverside,33.937344,-117.461344
-13076055.9376,4023705.3778,524,08FG2569,08-5648,2008/08/03 00:00:00+00,1700,Inland,Fresh Water,Yes,Santa Ana River,Riverside,Riverside,33.96203,-117.464197
-13076300.5066,4024408.9579,525,08FG1196,08-2286,2008/03/24 00:00:00+00,1030,Inland,Fresh Water,Yes,Santa Ana River,Riverside,Riverside,33.967272,-117.466394
-13078500.9578,3999192.222,526,08FG1673,08-3349,2008/04/20 00:00:00+00,1200,Inland,Fresh Water,Yes,Storm Drain tributary to the San Mateo creek,Corona,Riverside,33.779194,-117.486161
-13079236.2274,4063603.6757,527,08FG2322,08-5074,2008/07/10 00:00:00+00,1845,Inland,Fresh Water,Yes,Lytle Creek,Lytle Creek,San Bernardino,34.25878,-117.492766
-13079329.9567,4037702.9888,528,08FG2245,08-4887,2008/07/02 00:00:00+00,1600,Inland,Fresh Water,Yes,"Storm Drain, unknown where it runs to",Fontana,San Bernardino,34.066258,-117.493608
-13081905.778,4026485.4558,529,08FG0349,08-0603,2008/01/21 00:00:00+00,2040,Inland,Fresh Water,Yes,Storm Drain into unknown waterway,Mira Loma,Riverside,33.982741,-117.516747
-13082215.9156,4046497.8272,530,08FG0712,08-1217,2008/02/09 00:00:00+00,2045,Inland,Fresh Water,Yes,Storm Drain System,Rancho Cucamonga,San Bernardino,34.13168,-117.519533
-13082552.9894,4021063.1117,531,08FG2209,08-4810,2008/06/30 00:00:00+00,0000,Inland,Fresh Water,Yes,Storm Drain,Norco,Riverside,33.942341,-117.522561
-13082683.1235,4045054.9009,532,08FG4031,08-9113,2008/12/24 00:00:00+00,0530,Inland,Fresh Water,Yes,San Savaine Channel / Flood control channel,Rancho Cucamonga,San Bernardino,34.12095,-117.52373
-13084155.6557,4011181.3357,533,08FG3044,08-6769,2008/09/16 00:00:00+00,0450,Inland,Fresh Water,Yes,Storm Drain,Corona,Riverside,33.868666,-117.536958
-13084552.9549,4009377.584,534,08FG2401,08-5265,2008/07/17 00:00:00+00,2200,Inland,Fresh Water,Yes,"Storm Drain, unknown where it runs to",Corona,Riverside,33.855211,-117.540527
-13085128.4775,4021749.7547,535,08FG4001,08-9057,2008/12/21 00:00:00+00,1030,Inland,Fresh Water,Yes,"Storm Drain, runs to the Santa Ana River",Norco,Riverside,33.947458,-117.545697
-13086158.7407,4037615.2382,536,08FG3412,08-7695,2008/10/24 00:00:00+00,1510,Inland,Fresh Water,Yes,storm drain,Ontario,San Bernardino,34.065605,-117.554952
-13087499.9011,3761604.9069,537,08FG1165,08-1666,2008/02/26 00:00:00+00,1730,Marine,Marine,Yes,Pacific Ocean,San Diego,San Diego,31.987,-117.567
-13087605.8949,4045176.1907,538,08FG1474,08-2925,2008/04/20 00:00:00+00,1245,Inland,Fresh Water,Yes,Flood Control Channel - Deer Creek,Rancho Cucamonga,San Bernardino,34.121852,-117.567952
-13088457.4891,4047022.7316,539,08FG1969,08-4043,2008/06/06 00:00:00+00,0537,Inland,Fresh Water,Yes,storm drain,Rancho Cucamonga,San Bernardino,34.135583,-117.575602
-13088526.507,4042616.3275,540,08FG1264,08-2441,2008/03/30 00:00:00+00,1445,Inland,Fresh Water,Yes,Deer Creek Channel,Rancho Cucamonga,San Bernardino,34.102813,-117.576222
-13088578.714,4014811.4179,541,08FG1536,08-3064,2008/04/27 00:00:00+00,0945,Inland,Fresh Water,Yes,"Storm Channel, Temecal  Creek",Corona,Riverside,33.895738,-117.576691
-13088735.7835,3980968.9794,542,08FG3467,08-7814,2008/10/29 00:00:00+00,0900,Inland,Fresh Water,Yes,Terrace Creek to the Pacific,Trabuco Canyon,Orange,33.643019,-117.578102
-13088772.9685,4043600.0568,543,08FG3736,08-8478,2008/11/26 00:00:00+00,1515,Inland,Fresh Water,Yes,Storm Drain,Rancho Cucamonga,San Bernardino,34.11013,-117.578436
-13089108.708,4042149.9698,544,08FG1477,08-2930,2008/04/20 00:00:00+00,2305,Inland,Fresh Water,Yes,Deer Creek Channel,Rancho Cucamonga,San Bernardino,34.099344,-117.581452
-13089284.0299,3946608.7163,545,08FG0301,08-0501,2008/01/16 00:00:00+00,1100,Inland,Fresh Water,Yes,Storm drain,Camp Pendleton,San Diego,33.385672,-117.583027
-13089734.3198,3983175.5088,546,08FG3928,08-8892,2008/12/14 00:00:00+00,0815,Inland,Fresh Water,Yes,Terjias Creek,Trabuco Canyon,Orange,33.659519,-117.587072
-13089955.7382,4044165.1648,547,08FG4077,08-9206,2008/12/29 00:00:00+00,0330,Inland,Fresh Water,Yes,storm drain to flood channel to the Pacific Ocean,Rancho Cucamonga,San Bernardino,34.114333,-117.589061
-13089957.2949,4016995.8955,548,08FG0248,08-0390,2008/01/12 00:00:00+00,1320,Inland,Fresh Water,Yes,Storm drain,Corona,Riverside,33.912025,-117.589075
-13090203.0899,4038158.4127,549,08FG2755,08-6072,2008/08/20 00:00:00+00,0900,Inland,Fresh Water,Yes,Storm Drain / West Cucamonga Channel,Ontario,San Bernardino,34.069647,-117.591283
-13090242.3801,3954858.9058,550,08FG2056,08-4223,2008/06/14 00:00:00+00,0055,Inland,Fresh Water,Yes,Storm drain,San Clemente,Orange,33.447533,-117.591636
-13091115.0187,4031525.7135,551,08FG3955,08-8951,2008/12/16 00:00:00+00,1240,Inland,Fresh Water,Yes,Storm drain / Chris Basin,Ontario,San Bernardino,34.020277,-117.599475
-13091419.25,3954543.519,552,08FG0912,08-1606,2008/02/26 00:00:00+00,0620,Inland,Fresh Water,Yes,"Storm Drain, Pacific Ocean",San Clemente,Orange,33.445169,-117.602208
-13091967.5021,4009525.3049,553,08FG3058,08-6804,2008/09/17 00:00:00+00,1845,Inland,Fresh Water,Yes,"Storm Drain, Temescal Creek",Corona,Riverside,33.856313,-117.607133
-13092496.8278,4031439.8911,554,08FG2277,08-4955,2008/07/07 00:00:00+00,0800,Inland,Fresh Water,Yes,Storm Drain,Ontario,San Bernardino,34.019638,-117.611888
-13092635.7546,4031438.8166,555,08FG3768,08-8538,2008/11/29 00:00:00+00,1045,Inland,Fresh Water,Yes,Storm Drain,Ontario,San Bernardino,34.01963,-117.613136
-13093000.879,3977046.1453,556,08FG1573,08-3143,2008/04/30 00:00:00+00,1000,Inland,Fresh Water,Yes,Tijeras Creek,Unincorporated county area,Orange,33.613677,-117.616416
-13093790.912,3953565.2612,557,08FG3685,08-8372,2008/11/21 00:00:00+00,1600,Inland,Fresh Water,Yes,storm drain,San Clemente,Orange,33.437836,-117.623513
-13093907.5804,4037448.7428,558,08FG3665,08-8301,2008/11/18 00:00:00+00,1900,Inland,Fresh Water,Yes,Storm Channel / Retention Basin,Ontario,San Bernardino,34.064366,-117.624561
-13094080.1143,3859300.6076,559,08FG3228,08-7196,2008/10/05 00:00:00+00,1510,Marine,Marine,Yes,San Diego Bay,San Diego,San Diego,32.728333,-117.626111
-13094193.2208,3953309.938,560,08FG2748,08-6058,2008/08/19 00:00:00+00,1410,Inland,Fresh Water,Yes,Storm Drain tributary MO2 Flood Channel which is b,San Clemente,Orange,33.435922,-117.627127
-13094193.8886,3953309.938,561,08FG2361,08-5171,2008/07/15 00:00:00+00,0330,Inland,Fresh Water,Yes,storm drain,San Clemente,Orange,33.435922,-117.627133
-13094504.3644,4039342.9511,562,08FG3644,08-8262,2008/11/17 00:00:00+00,1155,Inland,Fresh Water,Yes,Cucamonga storm drain,Ontario,San Bernardino,34.078461,-117.629922
-13094978.0291,4041724.228,563,08FG1103,08-2101,2008/03/17 00:00:00+00,0359,Inland,Fresh Water,Yes,Storm drain,Upland,San Bernardino,34.096177,-117.634177
-13095158.9236,4046902.0937,564,08FG2950,08-6528,2008/09/07 00:00:00+00,1122,Inland,Fresh Water,Yes,Contained catch basin,Upland,San Bernardino,34.134686,-117.635802
-13096298.1615,3954567.6661,565,08FG1776,08-3586,2008/05/18 00:00:00+00,1115,Inland,Fresh Water,Yes,"Storm drain, Pacific Ocean",San Clemente,Orange,33.44535,-117.646036
-13096732.313,4037331.5659,566,08FG0354,08-0614,2008/01/22 00:00:00+00,0900,Inland,Fresh Water,Yes,Storm Drain,Ontario,San Bernardino,34.063494,-117.649936
-13097273.1032,4037408.0262,567,08FG2002,08-4110,2008/06/09 00:00:00+00,1230,Inland,Fresh Water,Yes,Storm Drain contained within the storm drain,Ontario,San Bernardino,34.064063,-117.654794
-13097749.8792,3955893.5778,568,08FG1245,08-2392,2008/03/27 00:00:00+00,2300,Inland,Fresh Water,Yes,storm drain,San Clemente,Orange,33.455288,-117.659077
-13097838.382,4012559.7776,569,08FG2352,08-5147,2008/07/14 00:00:00+00,0830,Inland,Fresh Water,Yes,Storm Drain leads to tributary to Santa Ana River,Corona,Riverside,33.878947,-117.659872
-13098144.5073,3961602.6855,570,08FG3732,08-8472,2008/11/26 00:00:00+00,1015,Inland,Fresh Water,Yes,Oso Trabuco Creek,San Juan Capistrano,Orange,33.498066,-117.662622
-13100138.3556,4030404.2991,571,09FG0102,09-0264,2008/12/31 00:00:00+00,1330,Inland,Fresh Water,Yes,Storm Drain/ Chino Creek,Chino,San Bernardino,34.011927,-117.680533
